quest_id,patch,patch_code,id_first,poi_first,source
592,7.3.5,70305,7.3.5,,at_or_before
594,7.3.5,70305,7.3.5,,at_or_before
595,7.3.5,70305,7.3.5,,at_or_before
596,7.3.5,70305,7.3.5,,at_or_before
597,7.3.5,70305,7.3.5,,at_or_before
598,7.3.5,70305,7.3.5,,at_or_before
599,7.3.5,70305,7.3.5,,at_or_before
600,7.3.5,70305,7.3.5,,at_or_before
601,7.3.5,70305,7.3.5,,at_or_before
602,7.3.5,70305,7.3.5,,at_or_before
603,7.3.5,70305,7.3.5,,at_or_before
604,7.3.5,70305,7.3.5,,at_or_before
605,7.3.5,70305,7.3.5,,at_or_before
606,7.3.5,70305,7.3.5,,at_or_before
607,7.3.5,70305,7.3.5,,at_or_before
608,7.3.5,70305,7.3.5,,at_or_before
609,7.3.5,70305,7.3.5,,at_or_before
610,7.3.5,70305,7.3.5,,at_or_before
611,7.3.5,70305,7.3.5,,at_or_before
612,7.3.5,70305,7.3.5,,at_or_before
613,7.3.5,70305,7.3.5,,at_or_before
614,7.3.5,70305,7.3.5,,at_or_before
615,7.3.5,70305,7.3.5,,at_or_before
616,7.3.5,70305,7.3.5,,at_or_before
617,7.3.5,70305,7.3.5,,at_or_before
618,7.3.5,70305,7.3.5,,at_or_before
620,7.3.5,70305,7.3.5,,at_or_before
621,7.3.5,70305,7.3.5,,at_or_before
622,7.3.5,70305,7.3.5,,at_or_before
623,7.3.5,70305,7.3.5,,at_or_before
624,7.3.5,70305,7.3.5,,at_or_before
625,7.3.5,70305,7.3.5,,at_or_before
626,7.3.5,70305,7.3.5,,at_or_before
627,7.3.5,70305,7.3.5,,at_or_before
628,7.3.5,70305,7.3.5,,at_or_before
629,7.3.5,70305,7.3.5,,at_or_before
630,7.3.5,70305,7.3.5,,at_or_before
631,7.3.5,70305,7.3.5,,at_or_before
632,7.3.5,70305,7.3.5,,at_or_before
633,7.3.5,70305,7.3.5,,at_or_before
634,7.3.5,70305,7.3.5,,at_or_before
635,7.3.5,70305,7.3.5,,at_or_before
636,7.3.5,70305,7.3.5,,at_or_before
637,7.3.5,70305,7.3.5,,at_or_before
638,7.3.5,70305,7.3.5,,at_or_before
639,7.3.5,70305,7.3.5,,at_or_before
640,7.3.5,70305,7.3.5,,at_or_before
641,7.3.5,70305,7.3.5,,at_or_before
642,7.3.5,70305,7.3.5,,at_or_before
643,7.3.5,70305,7.3.5,,at_or_before
644,7.3.5,70305,7.3.5,,at_or_before
645,7.3.5,70305,7.3.5,,at_or_before
646,7.3.5,70305,7.3.5,,at_or_before
647,7.3.5,70305,7.3.5,,at_or_before
648,7.3.5,70305,7.3.5,,at_or_before
649,7.3.5,70305,7.3.5,,at_or_before
650,7.3.5,70305,7.3.5,,at_or_before
651,7.3.5,70305,7.3.5,,at_or_before
652,7.3.5,70305,7.3.5,,at_or_before
653,7.3.5,70305,7.3.5,,at_or_before
654,7.3.5,70305,7.3.5,,at_or_before
655,7.3.5,70305,7.3.5,,at_or_before
656,7.3.5,70305,7.3.5,,at_or_before
657,7.3.5,70305,7.3.5,,at_or_before
658,7.3.5,70305,7.3.5,,at_or_before
659,7.3.5,70305,7.3.5,,at_or_before
660,7.3.5,70305,7.3.5,,at_or_before
661,7.3.5,70305,7.3.5,,at_or_before
662,7.3.5,70305,7.3.5,,at_or_before
663,7.3.5,70305,7.3.5,,at_or_before
664,7.3.5,70305,7.3.5,,at_or_before
665,7.3.5,70305,7.3.5,,at_or_before
666,7.3.5,70305,7.3.5,,at_or_before
667,7.3.5,70305,7.3.5,,at_or_before
668,7.3.5,70305,7.3.5,,at_or_before
669,7.3.5,70305,7.3.5,,at_or_before
670,7.3.5,70305,7.3.5,,at_or_before
671,7.3.5,70305,7.3.5,,at_or_before
672,7.3.5,70305,7.3.5,,at_or_before
673,7.3.5,70305,7.3.5,,at_or_before
674,7.3.5,70305,7.3.5,,at_or_before
675,7.3.5,70305,7.3.5,,at_or_before
676,7.3.5,70305,7.3.5,,at_or_before
677,7.3.5,70305,7.3.5,,at_or_before
678,7.3.5,70305,7.3.5,,at_or_before
679,7.3.5,70305,7.3.5,,at_or_before
680,7.3.5,70305,7.3.5,,at_or_before
681,7.3.5,70305,7.3.5,,at_or_before
682,7.3.5,70305,7.3.5,,at_or_before
683,7.3.5,70305,7.3.5,,at_or_before
684,7.3.5,70305,7.3.5,,at_or_before
685,7.3.5,70305,7.3.5,,at_or_before
686,7.3.5,70305,7.3.5,,at_or_before
687,7.3.5,70305,7.3.5,,at_or_before
688,7.3.5,70305,7.3.5,,at_or_before
689,7.3.5,70305,7.3.5,,at_or_before
690,7.3.5,70305,7.3.5,,at_or_before
691,7.3.5,70305,7.3.5,,at_or_before
692,7.3.5,70305,7.3.5,,at_or_before
693,7.3.5,70305,7.3.5,,at_or_before
694,7.3.5,70305,7.3.5,,at_or_before
695,7.3.5,70305,7.3.5,,at_or_before
696,7.3.5,70305,7.3.5,,at_or_before
697,7.3.5,70305,7.3.5,,at_or_before
698,7.3.5,70305,7.3.5,,at_or_before
699,7.3.5,70305,7.3.5,,at_or_before
700,7.3.5,70305,7.3.5,,at_or_before
701,7.3.5,70305,7.3.5,,at_or_before
702,7.3.5,70305,7.3.5,,at_or_before
703,7.3.5,70305,7.3.5,,at_or_before
704,7.3.5,70305,7.3.5,,at_or_before
705,7.3.5,70305,7.3.5,,at_or_before
706,7.3.5,70305,7.3.5,,at_or_before
707,7.3.5,70305,7.3.5,,at_or_before
708,7.3.5,70305,7.3.5,,at_or_before
709,7.3.5,70305,7.3.5,,at_or_before
710,7.3.5,70305,7.3.5,,at_or_before
711,7.3.5,70305,7.3.5,,at_or_before
712,7.3.5,70305,7.3.5,,at_or_before
713,7.3.5,70305,7.3.5,,at_or_before
714,7.3.5,70305,7.3.5,,at_or_before
715,7.3.5,70305,7.3.5,,at_or_before
716,7.3.5,70305,7.3.5,,at_or_before
717,7.3.5,70305,7.3.5,,at_or_before
718,7.3.5,70305,7.3.5,,at_or_before
719,7.3.5,70305,7.3.5,,at_or_before
720,7.3.5,70305,7.3.5,,at_or_before
721,7.3.5,70305,7.3.5,,at_or_before
722,7.3.5,70305,7.3.5,,at_or_before
723,7.3.5,70305,7.3.5,,at_or_before
724,7.3.5,70305,7.3.5,,at_or_before
725,7.3.5,70305,7.3.5,,at_or_before
726,7.3.5,70305,7.3.5,,at_or_before
727,7.3.5,70305,7.3.5,,at_or_before
728,7.3.5,70305,7.3.5,,at_or_before
729,7.3.5,70305,7.3.5,,at_or_before
730,7.3.5,70305,7.3.5,,at_or_before
731,7.3.5,70305,7.3.5,,at_or_before
732,7.3.5,70305,7.3.5,,at_or_before
733,7.3.5,70305,7.3.5,,at_or_before
734,7.3.5,70305,7.3.5,,at_or_before
735,7.3.5,70305,7.3.5,,at_or_before
736,7.3.5,70305,7.3.5,,at_or_before
737,7.3.5,70305,7.3.5,,at_or_before
738,7.3.5,70305,7.3.5,,at_or_before
739,7.3.5,70305,7.3.5,,at_or_before
741,7.3.5,70305,7.3.5,,at_or_before
742,7.3.5,70305,7.3.5,,at_or_before
743,7.3.5,70305,7.3.5,7.3.5,at_or_before
744,7.3.5,70305,7.3.5,7.3.5,at_or_before
745,7.3.5,70305,7.3.5,,at_or_before
746,7.3.5,70305,7.3.5,,at_or_before
747,7.3.5,70305,7.3.5,,at_or_before
748,7.3.5,70305,7.3.5,,at_or_before
749,7.3.5,70305,7.3.5,7.3.5,at_or_before
750,7.3.5,70305,7.3.5,,at_or_before
751,7.3.5,70305,7.3.5,7.3.5,at_or_before
752,7.3.5,70305,7.3.5,,at_or_before
753,7.3.5,70305,7.3.5,,at_or_before
754,7.3.5,70305,7.3.5,,at_or_before
755,7.3.5,70305,7.3.5,,at_or_before
756,7.3.5,70305,7.3.5,,at_or_before
757,7.3.5,70305,7.3.5,,at_or_before
758,7.3.5,70305,7.3.5,,at_or_before
759,7.3.5,70305,7.3.5,,at_or_before
760,7.3.5,70305,7.3.5,,at_or_before
761,7.3.5,70305,7.3.5,7.3.5,at_or_before
762,7.3.5,70305,7.3.5,,at_or_before
763,7.3.5,70305,7.3.5,,at_or_before
764,7.3.5,70305,7.3.5,,at_or_before
765,7.3.5,70305,7.3.5,,at_or_before
766,7.3.5,70305,7.3.5,,at_or_before
767,7.3.5,70305,7.3.5,,at_or_before
768,7.3.5,70305,7.3.5,,at_or_before
769,7.3.5,70305,7.3.5,,at_or_before
770,7.3.5,70305,7.3.5,,at_or_before
771,7.3.5,70305,7.3.5,,at_or_before
772,7.3.5,70305,7.3.5,,at_or_before
773,7.3.5,70305,7.3.5,7.3.5,at_or_before
775,7.3.5,70305,7.3.5,,at_or_before
776,7.3.5,70305,7.3.5,,at_or_before
777,7.3.5,70305,7.3.5,,at_or_before
778,7.3.5,70305,7.3.5,,at_or_before
780,7.3.5,70305,7.3.5,,at_or_before
781,7.3.5,70305,7.3.5,,at_or_before
782,7.3.5,70305,7.3.5,,at_or_before
783,7.3.5,70305,7.3.5,,at_or_before
784,7.3.5,70305,7.3.5,,at_or_before
785,7.3.5,70305,7.3.5,,at_or_before
786,7.3.5,70305,7.3.5,,at_or_before
787,7.3.5,70305,7.3.5,,at_or_before
788,7.3.5,70305,7.3.5,,at_or_before
789,7.3.5,70305,7.3.5,,at_or_before
790,7.3.5,70305,7.3.5,,at_or_before
791,7.3.5,70305,7.3.5,,at_or_before
792,7.3.5,70305,7.3.5,,at_or_before
793,7.3.5,70305,7.3.5,,at_or_before
794,7.3.5,70305,7.3.5,,at_or_before
804,7.3.5,70305,7.3.5,,at_or_before
805,7.3.5,70305,7.3.5,,at_or_before
806,7.3.5,70305,7.3.5,,at_or_before
807,7.3.5,70305,7.3.5,,at_or_before
808,7.3.5,70305,7.3.5,,at_or_before
809,7.3.5,70305,7.3.5,,at_or_before
810,7.3.5,70305,7.3.5,,at_or_before
811,7.3.5,70305,7.3.5,,at_or_before
812,7.3.5,70305,7.3.5,,at_or_before
814,7.3.5,70305,7.3.5,,at_or_before
815,7.3.5,70305,7.3.5,,at_or_before
816,7.3.5,70305,7.3.5,,at_or_before
817,7.3.5,70305,7.3.5,,at_or_before
818,7.3.5,70305,7.3.5,,at_or_before
819,7.3.5,70305,7.3.5,,at_or_before
820,7.3.5,70305,7.3.5,,at_or_before
821,7.3.5,70305,7.3.5,,at_or_before
823,7.3.5,70305,7.3.5,,at_or_before
824,7.3.5,70305,7.3.5,,at_or_before
825,7.3.5,70305,7.3.5,,at_or_before
826,7.3.5,70305,7.3.5,,at_or_before
827,7.3.5,70305,7.3.5,,at_or_before
828,7.3.5,70305,7.3.5,,at_or_before
829,7.3.5,70305,7.3.5,,at_or_before
830,7.3.5,70305,7.3.5,,at_or_before
831,7.3.5,70305,7.3.5,,at_or_before
832,7.3.5,70305,7.3.5,,at_or_before
833,7.3.5,70305,7.3.5,7.3.5,at_or_before
834,7.3.5,70305,7.3.5,7.3.5,at_or_before
835,7.3.5,70305,7.3.5,7.3.5,at_or_before
836,7.3.5,70305,7.3.5,,at_or_before
837,7.3.5,70305,7.3.5,,at_or_before
838,7.3.5,70305,7.3.5,,at_or_before
839,7.3.5,70305,7.3.5,,at_or_before
840,7.3.5,70305,7.3.5,,at_or_before
842,7.3.5,70305,7.3.5,,at_or_before
843,7.3.5,70305,7.3.5,,at_or_before
844,7.3.5,70305,7.3.5,,at_or_before
845,7.3.5,70305,7.3.5,7.3.5,at_or_before
846,7.3.5,70305,7.3.5,,at_or_before
847,7.3.5,70305,7.3.5,,at_or_before
848,7.3.5,70305,7.3.5,7.3.5,at_or_before
849,7.3.5,70305,7.3.5,,at_or_before
850,7.3.5,70305,7.3.5,7.3.5,at_or_before
851,7.3.5,70305,7.3.5,7.3.5,at_or_before
852,7.3.5,70305,7.3.5,7.3.5,at_or_before
853,7.3.5,70305,7.3.5,,at_or_before
854,7.3.5,70305,7.3.5,,at_or_before
855,7.3.5,70305,7.3.5,,at_or_before
856,7.3.5,70305,7.3.5,,at_or_before
857,7.3.5,70305,7.3.5,,at_or_before
858,7.3.5,70305,7.3.5,,at_or_before
860,7.3.5,70305,7.3.5,,at_or_before
861,7.3.5,70305,7.3.5,,at_or_before
862,7.3.5,70305,7.3.5,,at_or_before
863,7.3.5,70305,7.3.5,,at_or_before
864,7.3.5,70305,7.3.5,,at_or_before
865,7.3.5,70305,7.3.5,,at_or_before
866,7.3.5,70305,7.3.5,,at_or_before
867,7.3.5,70305,7.3.5,7.3.5,at_or_before
868,7.3.5,70305,7.3.5,,at_or_before
869,7.3.5,70305,7.3.5,7.3.5,at_or_before
870,7.3.5,70305,7.3.5,7.3.5,at_or_before
871,7.3.5,70305,7.3.5,7.3.5,at_or_before
872,7.3.5,70305,7.3.5,7.3.5,at_or_before
873,7.3.5,70305,7.3.5,,at_or_before
874,7.3.5,70305,7.3.5,,at_or_before
875,7.3.5,70305,7.3.5,7.3.5,at_or_before
876,7.3.5,70305,7.3.5,7.3.5,at_or_before
877,7.3.5,70305,7.3.5,7.3.5,at_or_before
878,7.3.5,70305,7.3.5,,at_or_before
879,7.3.5,70305,7.3.5,,at_or_before
880,7.3.5,70305,7.3.5,7.3.5,at_or_before
881,7.3.5,70305,7.3.5,7.3.5,at_or_before
882,7.3.5,70305,7.3.5,,at_or_before
883,7.3.5,70305,7.3.5,,at_or_before
884,7.3.5,70305,7.3.5,,at_or_before
885,7.3.5,70305,7.3.5,,at_or_before
886,7.3.5,70305,7.3.5,,at_or_before
887,7.3.5,70305,7.3.5,,at_or_before
888,7.3.5,70305,7.3.5,,at_or_before
890,7.3.5,70305,7.3.5,,at_or_before
891,7.3.5,70305,7.3.5,,at_or_before
892,7.3.5,70305,7.3.5,,at_or_before
893,7.3.5,70305,7.3.5,,at_or_before
894,7.3.5,70305,7.3.5,,at_or_before
895,7.3.5,70305,7.3.5,,at_or_before
896,7.3.5,70305,7.3.5,,at_or_before
897,7.3.5,70305,7.3.5,,at_or_before
898,7.3.5,70305,7.3.5,,at_or_before
899,7.3.5,70305,7.3.5,,at_or_before
900,7.3.5,70305,7.3.5,,at_or_before
901,7.3.5,70305,7.3.5,,at_or_before
902,7.3.5,70305,7.3.5,,at_or_before
903,7.3.5,70305,7.3.5,7.3.5,at_or_before
905,7.3.5,70305,7.3.5,7.3.5,at_or_before
906,7.3.5,70305,7.3.5,,at_or_before
907,7.3.5,70305,7.3.5,,at_or_before
908,7.3.5,70305,7.3.5,,at_or_before
909,7.3.5,70305,7.3.5,,at_or_before
910,7.3.5,70305,7.3.5,,at_or_before
911,7.3.5,70305,7.3.5,,at_or_before
912,7.3.5,70305,7.3.5,,at_or_before
913,7.3.5,70305,7.3.5,,at_or_before
914,7.3.5,70305,7.3.5,,at_or_before
915,7.3.5,70305,7.3.5,,at_or_before
916,7.3.5,70305,7.3.5,,at_or_before
917,7.3.5,70305,7.3.5,,at_or_before
918,7.3.5,70305,7.3.5,7.3.5,at_or_before
919,7.3.5,70305,7.3.5,7.3.5,at_or_before
920,7.3.5,70305,7.3.5,,at_or_before
921,7.3.5,70305,7.3.5,,at_or_before
922,7.3.5,70305,7.3.5,7.3.5,at_or_before
923,7.3.5,70305,7.3.5,7.3.5,at_or_before
924,7.3.5,70305,7.3.5,,at_or_before
925,7.3.5,70305,7.3.5,,at_or_before
927,7.3.5,70305,7.3.5,,at_or_before
928,7.3.5,70305,7.3.5,,at_or_before
929,7.3.5,70305,7.3.5,,at_or_before
930,7.3.5,70305,7.3.5,7.3.5,at_or_before
931,7.3.5,70305,7.3.5,7.3.5,at_or_before
932,7.3.5,70305,7.3.5,7.3.5,at_or_before
933,7.3.5,70305,7.3.5,7.3.5,at_or_before
934,7.3.5,70305,7.3.5,,at_or_before
935,7.3.5,70305,7.3.5,7.3.5,at_or_before
936,7.3.5,70305,7.3.5,,at_or_before
937,7.3.5,70305,7.3.5,7.3.5,at_or_before
938,7.3.5,70305,7.3.5,,at_or_before
939,7.3.5,70305,7.3.5,,at_or_before
940,7.3.5,70305,7.3.5,,at_or_before
941,7.3.5,70305,7.3.5,,at_or_before
942,7.3.5,70305,7.3.5,,at_or_before
943,7.3.5,70305,7.3.5,,at_or_before
944,7.3.5,70305,7.3.5,,at_or_before
945,7.3.5,70305,7.3.5,,at_or_before
946,7.3.5,70305,7.3.5,,at_or_before
947,7.3.5,70305,7.3.5,,at_or_before
948,7.3.5,70305,7.3.5,,at_or_before
949,7.3.5,70305,7.3.5,,at_or_before
950,7.3.5,70305,7.3.5,,at_or_before
951,7.3.5,70305,7.3.5,,at_or_before
952,7.3.5,70305,7.3.5,,at_or_before
953,7.3.5,70305,7.3.5,,at_or_before
954,7.3.5,70305,7.3.5,,at_or_before
955,7.3.5,70305,7.3.5,,at_or_before
956,7.3.5,70305,7.3.5,,at_or_before
957,7.3.5,70305,7.3.5,,at_or_before
958,7.3.5,70305,7.3.5,,at_or_before
959,7.3.5,70305,7.3.5,,at_or_before
962,7.3.5,70305,7.3.5,,at_or_before
963,7.3.5,70305,7.3.5,,at_or_before
964,7.3.5,70305,7.3.5,,at_or_before
965,7.3.5,70305,7.3.5,,at_or_before
966,7.3.5,70305,7.3.5,,at_or_before
967,7.3.5,70305,7.3.5,,at_or_before
968,7.3.5,70305,7.3.5,,at_or_before
969,7.3.5,70305,7.3.5,,at_or_before
970,7.3.5,70305,7.3.5,,at_or_before
971,7.3.5,70305,7.3.5,,at_or_before
973,7.3.5,70305,7.3.5,,at_or_before
974,7.3.5,70305,7.3.5,,at_or_before
975,7.3.5,70305,7.3.5,,at_or_before
976,7.3.5,70305,7.3.5,,at_or_before
977,7.3.5,70305,7.3.5,,at_or_before
978,7.3.5,70305,7.3.5,,at_or_before
979,7.3.5,70305,7.3.5,,at_or_before
980,7.3.5,70305,7.3.5,,at_or_before
981,7.3.5,70305,7.3.5,,at_or_before
982,7.3.5,70305,7.3.5,,at_or_before
983,7.3.5,70305,7.3.5,,at_or_before
984,7.3.5,70305,7.3.5,,at_or_before
985,7.3.5,70305,7.3.5,,at_or_before
986,7.3.5,70305,7.3.5,,at_or_before
988,7.3.5,70305,7.3.5,,at_or_before
989,7.3.5,70305,7.3.5,,at_or_before
990,7.3.5,70305,7.3.5,,at_or_before
991,7.3.5,70305,7.3.5,,at_or_before
992,7.3.5,70305,7.3.5,,at_or_before
993,7.3.5,70305,7.3.5,,at_or_before
994,7.3.5,70305,7.3.5,,at_or_before
995,7.3.5,70305,7.3.5,,at_or_before
997,7.3.5,70305,7.3.5,7.3.5,at_or_before
1000,7.3.5,70305,7.3.5,,at_or_before
1001,7.3.5,70305,7.3.5,,at_or_before
1002,7.3.5,70305,7.3.5,,at_or_before
1003,7.3.5,70305,7.3.5,,at_or_before
1004,7.3.5,70305,7.3.5,,at_or_before
1007,7.3.5,70305,7.3.5,,at_or_before
1008,7.3.5,70305,7.3.5,,at_or_before
1009,7.3.5,70305,7.3.5,,at_or_before
1010,7.3.5,70305,7.3.5,,at_or_before
1011,7.3.5,70305,7.3.5,,at_or_before
1012,7.3.5,70305,7.3.5,,at_or_before
1013,7.3.5,70305,7.3.5,,at_or_before
1014,7.3.5,70305,7.3.5,,at_or_before
1015,7.3.5,70305,7.3.5,,at_or_before
1016,7.3.5,70305,7.3.5,,at_or_before
1017,7.3.5,70305,7.3.5,,at_or_before
1018,7.3.5,70305,7.3.5,,at_or_before
1019,7.3.5,70305,7.3.5,,at_or_before
1020,7.3.5,70305,7.3.5,,at_or_before
1021,7.3.5,70305,7.3.5,,at_or_before
1022,7.3.5,70305,7.3.5,,at_or_before
1023,7.3.5,70305,7.3.5,,at_or_before
1024,7.3.5,70305,7.3.5,,at_or_before
1025,7.3.5,70305,7.3.5,,at_or_before
1026,7.3.5,70305,7.3.5,,at_or_before
1027,7.3.5,70305,7.3.5,,at_or_before
1028,7.3.5,70305,7.3.5,,at_or_before
1029,7.3.5,70305,7.3.5,,at_or_before
1030,7.3.5,70305,7.3.5,,at_or_before
1031,7.3.5,70305,7.3.5,,at_or_before
1032,7.3.5,70305,7.3.5,,at_or_before
1033,7.3.5,70305,7.3.5,,at_or_before
1034,7.3.5,70305,7.3.5,,at_or_before
1035,7.3.5,70305,7.3.5,,at_or_before
1036,7.3.5,70305,7.3.5,,at_or_before
1037,7.3.5,70305,7.3.5,,at_or_before
1038,7.3.5,70305,7.3.5,,at_or_before
1039,7.3.5,70305,7.3.5,,at_or_before
1040,7.3.5,70305,7.3.5,,at_or_before
1041,7.3.5,70305,7.3.5,,at_or_before
1042,7.3.5,70305,7.3.5,,at_or_before
1043,7.3.5,70305,7.3.5,,at_or_before
1044,7.3.5,70305,7.3.5,,at_or_before
1045,7.3.5,70305,7.3.5,,at_or_before
1046,7.3.5,70305,7.3.5,,at_or_before
1047,7.3.5,70305,7.3.5,,at_or_before
1048,7.3.5,70305,7.3.5,,at_or_before
1049,7.3.5,70305,7.3.5,,at_or_before
1050,7.3.5,70305,7.3.5,,at_or_before
1051,7.3.5,70305,7.3.5,,at_or_before
1052,7.3.5,70305,7.3.5,,at_or_before
1053,7.3.5,70305,7.3.5,,at_or_before
1054,7.3.5,70305,7.3.5,,at_or_before
1055,7.3.5,70305,7.3.5,,at_or_before
1056,7.3.5,70305,7.3.5,,at_or_before
1057,7.3.5,70305,7.3.5,,at_or_before
1058,7.3.5,70305,7.3.5,,at_or_before
1059,7.3.5,70305,7.3.5,,at_or_before
1060,7.3.5,70305,7.3.5,,at_or_before
1061,7.3.5,70305,7.3.5,,at_or_before
1062,7.3.5,70305,7.3.5,,at_or_before
1063,7.3.5,70305,7.3.5,,at_or_before
1064,7.3.5,70305,7.3.5,,at_or_before
1065,7.3.5,70305,7.3.5,,at_or_before
1066,7.3.5,70305,7.3.5,,at_or_before
1067,7.3.5,70305,7.3.5,,at_or_before
1068,7.3.5,70305,7.3.5,,at_or_before
1069,7.3.5,70305,7.3.5,,at_or_before
1070,7.3.5,70305,7.3.5,,at_or_before
1071,7.3.5,70305,7.3.5,,at_or_before
1072,7.3.5,70305,7.3.5,,at_or_before
1073,7.3.5,70305,7.3.5,,at_or_before
1074,7.3.5,70305,7.3.5,,at_or_before
1075,7.3.5,70305,7.3.5,,at_or_before
1076,7.3.5,70305,7.3.5,,at_or_before
1077,7.3.5,70305,7.3.5,,at_or_before
1078,7.3.5,70305,7.3.5,,at_or_before
1079,7.3.5,70305,7.3.5,,at_or_before
1080,7.3.5,70305,7.3.5,,at_or_before
1081,7.3.5,70305,7.3.5,,at_or_before
1082,7.3.5,70305,7.3.5,,at_or_before
1083,7.3.5,70305,7.3.5,,at_or_before
1084,7.3.5,70305,7.3.5,,at_or_before
1085,7.3.5,70305,7.3.5,,at_or_before
1086,7.3.5,70305,7.3.5,,at_or_before
1087,7.3.5,70305,7.3.5,,at_or_before
1088,7.3.5,70305,7.3.5,,at_or_before
1089,7.3.5,70305,7.3.5,,at_or_before
1090,7.3.5,70305,7.3.5,,at_or_before
1091,7.3.5,70305,7.3.5,,at_or_before
1092,7.3.5,70305,7.3.5,,at_or_before
1093,7.3.5,70305,7.3.5,,at_or_before
1094,7.3.5,70305,7.3.5,,at_or_before
1095,7.3.5,70305,7.3.5,,at_or_before
1096,7.3.5,70305,7.3.5,,at_or_before
1097,7.3.5,70305,7.3.5,,at_or_before
1098,7.3.5,70305,7.3.5,,at_or_before
1100,7.3.5,70305,7.3.5,,at_or_before
1101,7.3.5,70305,7.3.5,,at_or_before
1102,7.3.5,70305,7.3.5,,at_or_before
1104,7.3.5,70305,7.3.5,,at_or_before
1105,7.3.5,70305,7.3.5,,at_or_before
1106,7.3.5,70305,7.3.5,,at_or_before
1107,7.3.5,70305,7.3.5,,at_or_before
1108,7.3.5,70305,7.3.5,,at_or_before
1109,7.3.5,70305,7.3.5,,at_or_before
1110,7.3.5,70305,7.3.5,,at_or_before
1111,7.3.5,70305,7.3.5,,at_or_before
1112,7.3.5,70305,7.3.5,,at_or_before
1113,7.3.5,70305,7.3.5,,at_or_before
1114,7.3.5,70305,7.3.5,,at_or_before
1115,7.3.5,70305,7.3.5,,at_or_before
1116,7.3.5,70305,7.3.5,,at_or_before
1117,7.3.5,70305,7.3.5,,at_or_before
1118,7.3.5,70305,7.3.5,,at_or_before
1119,7.3.5,70305,7.3.5,,at_or_before
1120,7.3.5,70305,7.3.5,,at_or_before
1121,7.3.5,70305,7.3.5,,at_or_before
1122,7.3.5,70305,7.3.5,,at_or_before
1123,7.3.5,70305,7.3.5,,at_or_before
1124,7.3.5,70305,7.3.5,,at_or_before
1125,7.3.5,70305,7.3.5,,at_or_before
1126,7.3.5,70305,7.3.5,,at_or_before
1130,7.3.5,70305,7.3.5,,at_or_before
1131,7.3.5,70305,7.3.5,,at_or_before
1132,7.3.5,70305,7.3.5,,at_or_before
1133,7.3.5,70305,7.3.5,,at_or_before
1134,7.3.5,70305,7.3.5,,at_or_before
1135,7.3.5,70305,7.3.5,,at_or_before
1136,7.3.5,70305,7.3.5,,at_or_before
1137,7.3.5,70305,7.3.5,,at_or_before
1138,7.3.5,70305,7.3.5,,at_or_before
1139,7.3.5,70305,7.3.5,,at_or_before
1140,7.3.5,70305,7.3.5,,at_or_before
1141,7.3.5,70305,7.3.5,,at_or_before
1142,7.3.5,70305,7.3.5,,at_or_before
1143,7.3.5,70305,7.3.5,,at_or_before
1144,7.3.5,70305,7.3.5,,at_or_before
1145,7.3.5,70305,7.3.5,,at_or_before
1146,7.3.5,70305,7.3.5,,at_or_before
1147,7.3.5,70305,7.3.5,,at_or_before
1148,7.3.5,70305,7.3.5,,at_or_before
1149,7.3.5,70305,7.3.5,,at_or_before
1150,7.3.5,70305,7.3.5,,at_or_before
1151,7.3.5,70305,7.3.5,,at_or_before
1152,7.3.5,70305,7.3.5,,at_or_before
1153,7.3.5,70305,7.3.5,,at_or_before
1154,7.3.5,70305,7.3.5,,at_or_before
1155,7.3.5,70305,7.3.5,,at_or_before
1156,7.3.5,70305,7.3.5,,at_or_before
1157,7.3.5,70305,7.3.5,,at_or_before
1158,7.3.5,70305,7.3.5,,at_or_before
1159,7.3.5,70305,7.3.5,,at_or_before
1160,7.3.5,70305,7.3.5,,at_or_before
1161,7.3.5,70305,7.3.5,,at_or_before
1162,7.3.5,70305,7.3.5,,at_or_before
1163,7.3.5,70305,7.3.5,,at_or_before
1164,7.3.5,70305,7.3.5,,at_or_before
1166,7.3.5,70305,7.3.5,,at_or_before
1167,7.3.5,70305,7.3.5,,at_or_before
1168,7.3.5,70305,7.3.5,7.3.5,at_or_before
1169,7.3.5,70305,7.3.5,,at_or_before
1170,7.3.5,70305,7.3.5,,at_or_before
1171,7.3.5,70305,7.3.5,,at_or_before
1172,7.3.5,70305,7.3.5,,at_or_before
1173,7.3.5,70305,7.3.5,,at_or_before
1175,7.3.5,70305,7.3.5,,at_or_before
1176,7.3.5,70305,7.3.5,,at_or_before
1177,7.3.5,70305,7.3.5,,at_or_before
1178,7.3.5,70305,7.3.5,,at_or_before
1179,7.3.5,70305,7.3.5,,at_or_before
1180,7.3.5,70305,7.3.5,,at_or_before
1181,7.3.5,70305,7.3.5,,at_or_before
1182,7.3.5,70305,7.3.5,,at_or_before
1183,7.3.5,70305,7.3.5,,at_or_before
1184,7.3.5,70305,7.3.5,,at_or_before
1185,7.3.5,70305,7.3.5,,at_or_before
1186,7.3.5,70305,7.3.5,,at_or_before
1187,7.3.5,70305,7.3.5,,at_or_before
1188,7.3.5,70305,7.3.5,,at_or_before
1189,7.3.5,70305,7.3.5,,at_or_before
1190,7.3.5,70305,7.3.5,,at_or_before
1194,7.3.5,70305,7.3.5,,at_or_before
1195,7.3.5,70305,7.3.5,,at_or_before
1196,7.3.5,70305,7.3.5,,at_or_before
1197,7.3.5,70305,7.3.5,,at_or_before
